,NAME,G,GS,MP,FG,FGA,FG_pct,P3,PA3,P3_pct,P2,PA2,P2_pct,eFG_pct,FT,FTA,FT_pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,futPTS
257,Predrag Drobnjak,69.0,31.66666666666667,19.366666666666667,3.1333333333333333,7.433333333333334,0.42200000000000004,0.20000000000000004,0.5333333333333333,0.21966666666666668,2.9666666666666663,6.866666666666667,0.4283333333333334,0.43333333333333335,1.0666666666666669,1.3,0.7976666666666666,1.1666666666666663,2.3666666666666667,3.5,0.7999999999999999,0.4333333333333333,0.4666666666666666,0.8000000000000002,1.7666666666666668,7.5,2.8000000000000003
258,Kevin Duckworth,43.33333333333334,0.6666666666666666,12.333333333333336,1.8333333333333333,3.966666666666667,0.4556666666666666,0.0,0.0,0.0,1.8333333333333333,3.966666666666667,0.457,0.4556666666666666,1.2,1.8333333333333333,0.674,1.1,2.033333333333333,3.1333333333333333,0.43333333333333335,0.3333333333333333,0.3,1.0,2.7000000000000006,4.866666666666667,5.266666666666667
259,Chris Dudley,60.0,11.0,13.133333333333335,1.5666666666666664,3.6,0.44,0.0,0.0,0.0,1.5666666666666664,3.5666666666666664,0.4406666666666667,0.44,0.7333333333333333,1.9666666666666668,0.4153333333333333,1.7333333333333334,2.2,3.9333333333333336,0.4333333333333333,0.3,0.6,0.8666666666666666,1.8333333333333333,3.8666666666666663,1.6666666666666667
260,Terry Duerod,45.0,0.0,15.866666666666665,3.466666666666667,7.5,0.4586666666666666,0.16666666666666666,0.4666666666666667,0.3720000000000001,3.3000000000000003,7.033333333333334,0.465,0.4706666666666666,0.7666666666666666,1.1,0.7016666666666668,0.5,0.9333333333333332,1.5333333333333332,1.3666666666666665,0.5333333333333333,0.16666666666666666,1.1,1.0333333333333334,7.833333333333332,0.8333333333333334
261,Chris Duhon,78.0,47.0,26.66666666666667,2.5,6.5,0.38666666666666666,1.2,3.3666666666666667,0.35799999999999993,1.3333333333333333,3.1,0.4166666666666667,0.4803333333333333,1.0666666666666669,1.3333333333333333,0.767,0.3333333333333333,2.266666666666667,2.6,4.633333333333334,0.9333333333333332,0.03333333333333333,1.4666666666666668,2.1666666666666665,7.2666666666666675,1.9333333333333331
262,Joe Dumars,81.0,67.33333333333333,29.366666666666664,4.566666666666666,9.5,0.48200000000000004,0.06666666666666668,0.2333333333333333,0.311,4.5,9.266666666666666,0.4856666666666666,0.486,2.5666666666666664,3.266666666666667,0.7869999999999999,0.6999999999999998,1.3,2.0,4.666666666666667,1.0,0.13333333333333333,2.0666666666666664,2.266666666666667,11.800000000000002,5.7333333333333325
263,Tony Dumas,49.66666666666666,4.333333333333333,13.8,2.4,6.033333333333334,0.382,0.5666666666666667,1.866666666666667,0.267,1.8333333333333333,4.2,0.43,0.4226666666666667,1.2999999999999998,2.033333333333333,0.6293333333333333,0.5333333333333333,0.6333333333333333,1.1666666666666667,1.1666666666666667,0.4000000000000001,0.13333333333333333,0.9,1.7,6.6000000000000005,1.3333333333333333
264,Tim Duncan,68.66666666666667,68.66666666666667,39.1,8.5,16.63333333333333,0.5113333333333333,0.0,0.10000000000000002,0.078,8.466666666666667,16.53333333333333,0.515,0.5116666666666667,5.0,7.066666666666667,0.7043333333333334,3.333333333333333,8.566666666666665,11.9,2.766666666666667,0.8333333333333334,2.4,3.2,2.9333333333333336,22.0,7.399999999999999
265,Mike Dunleavy,78.66666666666667,50.33333333333334,26.5,3.8333333333333335,8.733333333333333,0.4343333333333334,1.1,2.9,0.36833333333333335,2.766666666666667,5.833333333333332,0.468,0.4963333333333334,1.5,1.9666666666666668,0.7666666666666666,1.0666666666666669,3.6,4.666666666666667,2.266666666666667,0.8333333333333334,0.2333333333333333,1.5333333333333332,2.1,10.266666666666666,3.8333333333333335
266,Ronald Dupree,43.33333333333334,2.6666666666666665,12.133333333333333,1.5333333333333334,3.5,0.466,0.03333333333333333,0.06666666666666668,0.31466666666666665,1.5,3.4,0.468,0.4696666666666667,0.7999999999999999,1.4333333333333336,0.529,0.8333333333333334,1.5,2.333333333333333,0.7000000000000001,0.3666666666666665,0.20000000000000004,0.6666666666666666,1.8,3.866666666666666,0.43333333333333335
267,John Duren,67.0,11.0,14.133333333333333,1.4333333333333331,3.4333333333333336,0.4103333333333334,0.0,0.10000000000000002,0.091,1.4333333333333331,3.333333333333333,0.4196666666666666,0.4123333333333334,0.3,0.4666666666666666,0.6940000000000001,0.3,0.8000000000000002,1.1,1.9333333333333331,0.5333333333333333,0.10000000000000002,1.0,1.9,3.233333333333333,0.0
268,Dan Gadzuric,68.33333333333333,37.0,18.1,2.2666666666666666,4.433333333333334,0.5153333333333334,0.0,0.0,0.0,2.2666666666666666,4.366666666666666,0.517,0.5153333333333334,0.9,1.7333333333333334,0.516,2.066666666666667,3.5666666666666664,5.633333333333333,0.3333333333333333,0.5666666666666668,1.2666666666666666,0.7333333333333334,2.6333333333333333,5.466666666666666,1.7333333333333334
270,Reece Gaines,23.0,0.3333333333333333,9.766666666666667,0.8333333333333334,2.4666666666666663,0.3336666666666666,0.20000000000000004,0.7333333333333334,0.2786666666666667,0.6333333333333333,1.7333333333333334,0.37233333333333335,0.3713333333333333,0.26666666666666666,0.4333333333333333,0.7133333333333334,0.06666666666666668,0.8333333333333334,0.9333333333333332,0.5666666666666668,0.26666666666666666,0.03333333333333333,0.4000000000000001,0.8666666666666666,2.1333333333333333,0.4666666666666666
271,Sundiata Gaines,21.33333333333333,0.0,9.133333333333333,1.3,3.266666666666667,0.39366666666666666,0.30000000000000004,1.0666666666666669,0.2796666666666667,1.0,2.2,0.4533333333333334,0.4376666666666667,0.7000000000000001,1.4,0.5,0.26666666666666666,0.7666666666666666,1.1,1.2666666666666666,0.5,0.0,0.7666666666666666,0.6666666666666666,3.5,1.9333333333333331
272,Kevin Gamble,41.333333333333336,5.333333333333333,8.166666666666666,1.2,2.533333333333333,0.3353333333333333,0.0,0.2333333333333333,0.11633333333333333,1.2,2.333333333333333,0.3523333333333333,0.33966666666666673,0.6666666666666666,0.9333333333333332,0.4766666666666667,0.3666666666666667,0.6,0.9666666666666668,0.8666666666666667,0.3,0.06666666666666668,0.4000000000000001,0.7333333333333334,3.1333333333333333,5.2
273,Ruben Garces,8.666666666666666,0.0,5.166666666666667,0.4,1.8333333333333333,0.26166666666666666,0.0,0.0,0.0,0.4,1.8333333333333333,0.26166666666666666,0.26166666666666666,0.13333333333333333,0.4666666666666666,0.16666666666666666,1.2333333333333334,1.0,2.2333333333333334,0.3666666666666667,0.2333333333333333,0.20000000000000004,0.3,0.8333333333333334,0.9333333333333332,0.0
274,Francisco Garcia,75.0,12.0,21.233333333333334,2.8000000000000003,6.4,0.4306666666666667,0.8999999999999999,2.533333333333333,0.34400000000000003,1.9333333333333331,3.8666666666666663,0.4893333333333333,0.4990000000000001,1.5,1.8333333333333333,0.7946666666666666,0.6666666666666666,2.2666666666666666,2.9,1.3666666666666665,0.7999999999999999,0.6,1.2,2.4333333333333336,7.966666666666666,4.233333333333333
